nid,noflower,yesflower,tpi_zone,hsev,year,inout,nobs,yof,ys,b_ub,target,flower_year
5957,2059,0,2,3,2019,outer,2059,2011.0,8.0,burnt,2553,2019
638,1098,0,2,4,2019,outer,1098,2015.0,4.0,burnt,2553,2019
5957,180,0,2,4,2019,outer,180,2011.0,8.0,burnt,2553,2019
5957,54,0,2,5,2019,outer,54,2011.0,8.0,burnt,2553,2019
246,592,0,3,1,2019,outer,592,2013.0,6.0,burnt,2553,2019
635,883,0,3,1,2019,outer,883,2015.0,4.0,burnt,2553,2019
638,395,0,3,1,2019,outer,395,2015.0,4.0,burnt,2553,2019
5575,494,0,3,1,2019,outer,494,2009.0,10.0,burnt,2553,2019
5957,561,0,3,1,2019,outer,561,2011.0,8.0,burnt,2553,2019
246,4523,3,3,2,2019,outer,4526,2013.0,6.0,burnt,2553,2019
635,3690,0,3,2,2019,outer,3690,2015.0,4.0,burnt,2553,2019
638,3935,0,3,2,2019,outer,3935,2015.0,4.0,burnt,2553,2019
5575,132,0,3,2,2019,outer,132,2009.0,10.0,burnt,2553,2019
5957,2464,0,3,2,2019,outer,2464,2011.0,8.0,burnt,2553,2019
246,2108,1,3,3,2019,outer,2109,2013.0,6.0,burnt,2553,2019
635,828,0,3,3,2019,outer,828,2015.0,4.0,burnt,2553,2019
638,5506,0,3,3,2019,outer,5506,2015.0,4.0,burnt,2553,2019
5957,2709,0,3,3,2019,outer,2709,2011.0,8.0,burnt,2553,2019
246,155,0,3,4,2019,outer,155,2013.0,6.0,burnt,2553,2019
638,1777,0,3,4,2019,outer,1777,2015.0,4.0,burnt,2553,2019
5957,184,0,3,4,2019,outer,184,2011.0,8.0,burnt,2553,2019
246,101,0,4,1,2019,outer,101,2013.0,6.0,burnt,2553,2019
635,739,0,4,1,2019,outer,739,2015.0,4.0,burnt,2553,2019
5575,68,0,4,1,2019,outer,68,2009.0,10.0,burnt,2553,2019
5957,192,0,4,1,2019,outer,192,2011.0,8.0,burnt,2553,2019
246,516,0,4,2,2019,outer,516,2013.0,6.0,burnt,2553,2019
635,1449,0,4,2,2019,outer,1449,2015.0,4.0,burnt,2553,2019
5957,1618,0,4,2,2019,outer,1618,2011.0,8.0,burnt,2553,2019
246,833,0,4,3,2019,outer,833,2013.0,6.0,burnt,2553,2019
635,293,0,4,3,2019,outer,293,2015.0,4.0,burnt,2553,2019
5957,1967,0,4,3,2019,outer,1967,2011.0,8.0,burnt,2553,2019
246,348,0,4,4,2019,outer,348,2013.0,6.0,burnt,2553,2019
5957,481,0,4,4,2019,outer,481,2011.0,8.0,burnt,2553,2019
0,4989,18,2,1,2019,outer,5007,2004.0,15.0,unburnt,2553,2019
0,4648,2,3,1,2019,outer,4650,2004.0,15.0,unburnt,2553,2019
0,344,0,4,1,2019,outer,344,2004.0,15.0,unburnt,2553,2019
4193,3079,22,1,1,2019,outer,3101,2005.0,14.0,burnt,2566,2019
4501,6216,0,1,1,2019,outer,6216,2006.0,13.0,burnt,2566,2019
4957,7402,0,1,1,2019,outer,7402,2007.0,12.0,burnt,2566,2019
5609,507,1,1,1,2019,outer,508,2011.0,8.0,burnt,2566,2019
6404,5414,40,1,1,2019,outer,5454,2016.0,3.0,burnt,2566,2019
963,92,0,1,2,2019,outer,92,2016.0,3.0,burnt,2566,2019
4193,1381,6,1,2,2019,outer,1387,2005.0,14.0,burnt,2566,2019
4501,219,0,1,2,2019,outer,219,2006.0,13.0,burnt,2566,2019
4957,1811,0,1,2,2019,outer,1811,2007.0,12.0,burnt,2566,2019
5609,840,1,1,2,2019,outer,841,2011.0,8.0,burnt,2566,2019
5972,110,0,1,2,2019,outer,110,2011.0,8.0,burnt,2566,2019
6403,232,0,1,2,2019,outer,232,2016.0,3.0,burnt,2566,2019
6404,2159,4,1,2,2019,outer,2163,2016.0,3.0,burnt,2566,2019
963,58,1,1,3,2019,outer,59,2016.0,3.0,burnt,2566,2019
4193,2175,9,1,3,2019,outer,2184,2005.0,14.0,burnt,2566,2019
4957,555,0,1,3,2019,outer,555,2007.0,12.0,burnt,2566,2019
6403,278,0,1,3,2019,outer,278,2016.0,3.0,burnt,2566,2019
6404,2284,2,1,3,2019,outer,2286,2016.0,3.0,burnt,2566,2019
963,85,0,1,4,2019,outer,85,2016.0,3.0,burnt,2566,2019
4193,5838,32,1,4,2019,outer,5870,2005.0,14.0,burnt,2566,2019
6403,85,0,1,4,2019,outer,85,2016.0,3.0,burnt,2566,2019
6404,2876,2,1,4,2019,outer,2878,2016.0,3.0,burnt,2566,2019
4193,3259,2,1,5,2019,outer,3261,2005.0,14.0,burnt,2566,2019
6404,1946,1,1,5,2019,outer,1947,2016.0,3.0,burnt,2566,2019
640,1190,0,2,1,2019,outer,1190,2015.0,4.0,burnt,2566,2019
4193,1523,13,2,1,2019,outer,1536,2005.0,14.0,burnt,2566,2019
4501,2067,0,2,1,2019,outer,2067,2006.0,13.0,burnt,2566,2019
4957,4654,6,2,1,2019,outer,4660,2007.0,12.0,burnt,2566,2019
5609,6434,21,2,1,2019,outer,6455,2011.0,8.0,burnt,2566,2019
6376,3128,2,2,1,2019,outer,3130,2017.0,2.0,burnt,2566,2019
6404,28169,6,2,1,2019,outer,28175,2016.0,3.0,burnt,2566,2019
640,5424,1,2,2,2019,outer,5425,2015.0,4.0,burnt,2566,2019
963,1859,0,2,2,2019,outer,1859,2016.0,3.0,burnt,2566,2019
4193,514,7,2,2,2019,outer,521,2005.0,14.0,burnt,2566,2019
4501,178,0,2,2,2019,outer,178,2006.0,13.0,burnt,2566,2019
4957,7233,0,2,2,2019,outer,7233,2007.0,12.0,burnt,2566,2019
5609,11212,2,2,2,2019,outer,11214,2011.0,8.0,burnt,2566,2019
5972,185,0,2,2,2019,outer,185,2011.0,8.0,burnt,2566,2019
6376,4455,2,2,2,2019,outer,4457,2017.0,2.0,burnt,2566,2019
6403,294,1,2,2,2019,outer,295,2016.0,3.0,burnt,2566,2019
6404,11053,4,2,2,2019,outer,11057,2016.0,3.0,burnt,2566,2019
6406,227,0,2,2,2019,outer,227,2016.0,3.0,burnt,2566,2019
640,4054,1,2,3,2019,outer,4055,2015.0,4.0,burnt,2566,2019
963,2688,0,2,3,2019,outer,2688,2016.0,3.0,burnt,2566,2019
4193,515,7,2,3,2019,outer,522,2005.0,14.0,burnt,2566,2019
4957,3311,1,2,3,2019,outer,3312,2007.0,12.0,burnt,2566,2019
5609,2174,0,2,3,2019,outer,2174,2011.0,8.0,burnt,2566,2019
6376,5551,4,2,3,2019,outer,5555,2017.0,2.0,burnt,2566,2019
6403,256,1,2,3,2019,outer,257,2016.0,3.0,burnt,2566,2019
6404,3554,7,2,3,2019,outer,3561,2016.0,3.0,burnt,2566,2019
6406,468,1,2,3,2019,outer,469,2016.0,3.0,burnt,2566,2019
640,669,0,2,4,2019,outer,669,2015.0,4.0,burnt,2566,2019
963,3382,0,2,4,2019,outer,3382,2016.0,3.0,burnt,2566,2019
4193,1085,4,2,4,2019,outer,1089,2005.0,14.0,burnt,2566,2019
4957,98,0,2,4,2019,outer,98,2007.0,12.0,burnt,2566,2019
